date,coronavirus,covid,cuarentena,department
2020-06-20,10,11,2,huila
2020-06-20,13,7,2,caldas
2020-06-20,9,10,2,valle del cauca
2020-06-20,11,8,2,antioquia
2020-06-20,10,5,7,casanare
2020-06-20,7,6,2,meta
2020-06-20,12,8,1,cesar
2020-06-20,0,0,0,vaupes
2020-06-20,8,11,2,boyaca
2020-06-20,0,0,0,amazonas
2020-06-20,10,10,0,choco
2020-06-20,9,12,3,cordoba
2020-06-20,10,13,0,narino
2020-06-20,11,5,5,putumayo
2020-06-20,10,11,3,bolivar
2020-06-21,18,10,4,la guajira
2020-06-21,9,9,3,boyaca
2020-06-21,14,16,3,atlantico
2020-06-21,5,5,1,narino
2020-06-21,8,5,2,valle del cauca
2020-06-21,0,10,6,putumayo
2020-06-21,12,12,2,bolivar
2020-06-21,9,10,8,casanare
2020-06-21,8,6,2,cundinamarca
2020-06-21,11,7,2,antioquia
2020-06-21,8,7,3,cesar
2020-06-21,0,14,0,san andres y providencia
2020-06-21,11,11,0,choco
2020-06-21,0,20,0,amazonas
2020-06-21,14,13,3,sucre
2020-06-21,5,10,2,meta
2020-06-21,8,6,2,bogota
2020-06-21,11,9,2,tolima
2020-06-21,15,0,5,caqueta
2020-06-21,9,7,2,caldas
2020-06-21,12,7,2,huila
2020-06-21,10,7,2,cauca
2020-06-21,0,0,0,vaupes
2020-06-21,12,8,1,magdalena
2020-06-21,6,6,3,cordoba
2020-06-21,11,8,1,santander
2020-06-21,9,9,0,arauca
2020-06-22,12,12,4,huila
2020-06-22,0,0,0,vaupes
2020-06-22,6,9,3,casanare
2020-06-22,13,8,3,antioquia
2020-06-22,13,10,4,santander
2020-06-22,10,9,2,cesar
2020-06-22,18,18,0,san andres y providencia
2020-06-22,23,14,9,choco
2020-06-22,12,10,2,cordoba
2020-06-22,13,5,2,cauca
2020-06-22,20,13,0,sucre
2020-06-22,0,15,14,amazonas
2020-06-22,11,11,2,bolivar
2020-06-22,11,9,3,cundinamarca
2020-06-22,13,6,9,putumayo
2020-06-22,11,9,3,bogota
2020-06-22,8,5,0,caqueta
2020-06-22,19,20,3,atlantico
2020-06-22,17,11,0,la guajira
2020-06-22,9,9,3,magdalena
2020-06-22,13,8,6,meta
2020-06-22,0,24,0,arauca
2020-06-22,14,8,5,caldas
2020-06-22,15,10,2,tolima
2020-06-22,10,8,3,valle del cauca
2020-06-22,16,12,2,boyaca
2020-06-22,12,10,2,narino
2020-06-23,23,23,23,amazonas
2020-06-23,15,10,3,tolima
2020-06-23,7,10,0,arauca
2020-06-23,9,7,4,huila
2020-06-23,13,22,4,atlantico
2020-06-23,6,8,3,cauca
2020-06-23,10,11,5,cordoba
2020-06-23,11,11,8,putumayo
2020-06-23,11,0,0,san andres y providencia
2020-06-23,10,16,4,magdalena
2020-06-23,0,0,0,vaupes
2020-06-23,10,8,2,cesar
2020-06-23,8,8,3,santander
2020-06-23,8,6,0,caqueta
2020-06-23,11,10,2,narino
2020-06-23,10,9,3,antioquia
2020-06-23,10,8,3,bogota
2020-06-23,10,6,7,choco
2020-06-23,6,7,4,meta
2020-06-23,8,13,0,casanare
2020-06-23,13,11,0,la guajira
2020-06-23,8,6,2,caldas
2020-06-23,10,8,3,cundinamarca
2020-06-23,9,13,0,sucre
2020-06-23,8,6,2,boyaca
2020-06-23,12,13,2,bolivar
2020-06-23,9,8,3,valle del cauca
2020-06-24,8,8,5,boyaca
2020-06-24,12,7,2,cesar
2020-06-24,8,6,4,cundinamarca
2020-06-24,9,6,6,la guajira
2020-06-24,19,10,6,choco
2020-06-24,8,5,3,caldas
2020-06-24,12,9,2,magdalena
2020-06-24,6,6,4,casanare
2020-06-24,6,6,0,caqueta
2020-06-24,12,18,3,atlantico
2020-06-24,6,11,7,arauca
2020-06-24,0,0,0,vaupes
2020-06-24,8,8,4,valle del cauca
2020-06-24,10,7,4,huila
2020-06-24,8,6,4,bogota
2020-06-24,11,6,4,narino
2020-06-24,8,10,5,putumayo
2020-06-24,9,9,3,tolima
2020-06-24,9,8,3,antioquia
2020-06-24,9,7,3,santander
2020-06-24,8,11,2,cordoba
2020-06-24,30,13,0,amazonas
2020-06-24,8,11,3,bolivar
2020-06-24,8,9,4,meta
2020-06-24,8,6,3,cauca
2020-06-24,16,12,0,sucre
2020-06-24,12,0,0,san andres y providencia
2020-06-25,10,9,3,antioquia
2020-06-25,8,9,2,bogota
2020-06-25,15,15,0,amazonas
2020-06-25,15,17,2,sucre
2020-06-25,14,10,2,bolivar
2020-06-25,11,11,0,choco
2020-06-25,6,9,3,casanare
2020-06-25,6,8,1,narino
2020-06-25,10,13,1,magdalena
2020-06-25,8,8,3,cauca
2020-06-25,8,5,2,caldas
2020-06-25,12,10,4,la guajira
2020-06-25,8,17,5,huila
2020-06-25,20,0,0,arauca
2020-06-25,5,10,1,cordoba
2020-06-25,0,24,0,san andres y providencia
2020-06-25,9,8,4,tolima
2020-06-25,9,4,4,putumayo
2020-06-25,23,0,0,vaupes
2020-06-25,10,6,3,santander
2020-06-25,9,8,3,valle del cauca
2020-06-25,9,4,3,cesar
2020-06-25,10,21,3,atlantico
2020-06-25,7,9,2,boyaca
2020-06-25,8,9,2,cundinamarca
2020-06-25,7,6,2,meta
2020-06-25,4,9,4,caqueta
2020-06-26,12,8,3,huila
2020-06-26,13,19,3,atlantico
2020-06-26,10,10,4,cordoba
2020-06-26,9,8,3,bogota
2020-06-26,12,0,4,caqueta
2020-06-26,10,9,2,valle del cauca
2020-06-26,9,7,2,narino
2020-06-26,0,0,0,vaupes
2020-06-26,8,13,4,sucre
2020-06-26,9,11,2,meta
2020-06-26,10,10,6,la guajira
2020-06-26,9,8,1,tolima
2020-06-26,10,12,0,putumayo
2020-06-26,12,13,2,bolivar
2020-06-26,6,13,0,arauca
2020-06-26,11,8,2,magdalena
2020-06-26,15,14,0,choco
2020-06-26,3,5,5,casanare
2020-06-26,9,8,3,cundinamarca
2020-06-26,11,12,0,san andres y providencia
2020-06-26,11,8,3,boyaca
2020-06-26,4,8,2,cesar
2020-06-26,10,9,2,antioquia
2020-06-26,6,8,2,cauca
2020-06-26,0,15,0,amazonas
2020-06-26,8,7,1,caldas
2020-06-26,9,7,2,santander
2020-06-27,10,18,5,la guajira
2020-06-27,9,8,2,valle del cauca
2020-06-27,8,8,2,cesar
2020-06-27,8,6,1,cauca
2020-06-27,8,9,1,cordoba
2020-06-27,9,9,2,santander
2020-06-27,6,6,0,caqueta
2020-06-27,21,12,3,sucre
2020-06-27,8,7,3,cundinamarca
2020-06-27,15,9,3,tolima
2020-06-27,10,14,3,bolivar
2020-06-27,0,15,0,san andres y providencia
2020-06-27,10,8,3,meta
2020-06-27,26,0,26,amazonas
2020-06-27,12,13,2,magdalena
2020-06-27,7,6,2,caldas
2020-06-27,25,9,0,arauca
2020-06-27,6,6,6,huila
2020-06-27,9,6,0,putumayo
2020-06-27,11,8,2,antioquia
2020-06-27,13,19,3,atlantico
2020-06-27,16,14,7,choco
2020-06-27,10,9,3,casanare
2020-06-27,12,5,3,boyaca
2020-06-27,9,6,1,narino
2020-06-27,8,7,3,bogota
2020-06-27,0,0,0,vaupes
2020-06-28,10,10,4,cordoba
2020-06-28,13,15,2,bolivar
2020-06-28,13,10,2,santander
2020-06-28,12,13,2,tolima
2020-06-28,7,8,4,cauca
2020-06-28,9,13,0,arauca
2020-06-28,14,12,3,magdalena
2020-06-28,12,7,2,narino
2020-06-28,15,5,2,caldas
2020-06-28,16,21,3,atlantico
2020-06-28,12,10,6,huila
2020-06-28,13,15,4,la guajira
2020-06-28,9,10,3,valle del cauca
2020-06-28,11,25,7,choco
2020-06-28,0,0,0,vaupes
2020-06-28,13,8,3,antioquia
2020-06-28,8,15,7,casanare
2020-06-28,10,8,4,bogota
2020-06-28,11,10,2,boyaca
2020-06-28,10,8,4,cundinamarca
2020-06-28,6,23,0,caqueta
2020-06-28,0,0,0,amazonas
2020-06-28,16,16,3,sucre
2020-06-28,11,5,5,meta
2020-06-28,6,6,0,putumayo
2020-06-28,9,10,2,cesar
2020-06-28,0,0,0,san andres y providencia
2020-06-29,13,19,3,atlantico
2020-06-29,63,0,0,vaupes
2020-06-29,9,9,6,huila
2020-06-29,0,0,0,san andres y providencia
2020-06-29,9,8,4,cundinamarca
2020-06-29,8,7,2,cauca
2020-06-29,14,8,4,bolivar
2020-06-29,12,8,8,arauca
2020-06-29,5,8,3,casanare
2020-06-29,13,12,3,magdalena
2020-06-29,11,20,7,choco
2020-06-29,11,12,3,cesar
2020-06-29,14,8,3,antioquia
2020-06-29,10,13,1,cordoba
2020-06-29,11,11,6,caqueta
2020-06-29,11,9,2,valle del cauca
2020-06-29,12,12,6,putumayo
2020-06-29,8,5,3,caldas
2020-06-29,8,7,4,meta
2020-06-29,12,6,8,tolima
2020-06-29,16,8,2,boyaca
2020-06-29,0,24,0,amazonas
2020-06-29,13,10,3,narino
2020-06-29,23,19,0,la guajira
2020-06-29,9,8,4,bogota
2020-06-29,16,11,4,sucre
2020-06-29,13,8,2,santander
2020-06-30,9,13,3,cordoba
2020-06-30,7,10,2,magdalena
2020-06-30,9,13,2,sucre
2020-06-30,10,6,2,cesar
2020-06-30,39,13,6,choco
2020-06-30,9,14,5,la guajira
2020-06-30,8,10,10,casanare
2020-06-30,9,6,2,santander
2020-06-30,8,8,3,valle del cauca
2020-06-30,12,19,4,atlantico
2020-06-30,9,8,4,bolivar
2020-06-30,10,8,2,narino
2020-06-30,8,8,3,tolima
2020-06-30,11,3,3,caldas
2020-06-30,8,8,4,bogota
2020-06-30,11,8,2,antioquia
2020-06-30,0,0,0,vaupes
2020-06-30,15,15,0,amazonas
2020-06-30,8,8,4,cundinamarca
2020-06-30,8,4,4,caqueta
2020-06-30,7,6,7,arauca
2020-06-30,7,5,4,cauca
2020-06-30,5,7,4,meta
2020-06-30,0,15,0,san andres y providencia
2020-06-30,9,6,3,boyaca
2020-06-30,9,10,5,huila
2020-06-30,12,11,7,putumayo
2020-07-01,22,13,0,san andres y providencia
2020-07-01,9,10,2,sucre
2020-07-01,9,6,3,cauca
2020-07-01,8,7,2,santander
2020-07-01,9,7,4,cundinamarca
2020-07-01,12,9,2,magdalena
2020-07-01,7,13,0,arauca
2020-07-01,12,10,0,caqueta
2020-07-01,10,6,3,tolima
2020-07-01,16,40,0,amazonas
2020-07-01,9,6,4,caldas
2020-07-01,7,12,5,putumayo
2020-07-01,10,9,2,narino
2020-07-01,9,7,4,bogota
2020-07-01,0,0,0,vaupes
2020-07-01,11,9,3,huila
2020-07-01,12,15,2,atlantico
2020-07-01,6,8,5,casanare
2020-07-01,6,7,3,meta
2020-07-01,6,6,4,boyaca
2020-07-01,10,8,3,antioquia
2020-07-01,8,8,2,valle del cauca
2020-07-01,19,17,6,choco
2020-07-01,7,8,2,cesar
2020-07-01,9,12,0,la guajira
2020-07-01,10,14,1,cordoba
2020-07-01,10,12,2,bolivar
2020-07-02,6,5,1,boyaca
2020-07-02,6,15,7,arauca
2020-07-02,10,18,3,atlantico
2020-07-02,13,11,4,la guajira
2020-07-02,12,12,2,sucre
2020-07-02,21,0,0,vaupes
2020-07-02,7,7,3,casanare
2020-07-02,10,9,1,tolima
2020-07-02,5,9,3,meta
2020-07-02,9,6,3,huila
2020-07-02,7,5,2,narino
2020-07-02,7,7,2,cundinamarca
2020-07-02,12,18,16,amazonas
2020-07-02,4,4,8,caqueta
2020-07-02,7,8,2,valle del cauca
2020-07-02,9,11,0,putumayo
2020-07-02,7,8,3,cauca
2020-07-02,11,9,2,magdalena
2020-07-02,7,7,2,bogota
2020-07-02,14,14,0,san andres y providencia
2020-07-02,8,7,2,antioquia
2020-07-02,7,6,3,cesar
2020-07-02,9,6,2,santander
2020-07-02,9,11,2,bolivar
2020-07-02,13,19,12,choco
2020-07-02,7,4,1,caldas
2020-07-02,9,12,2,cordoba
2020-07-03,0,0,0,san andres y providencia
2020-07-03,8,6,2,narino
2020-07-03,8,6,3,tolima
2020-07-03,7,8,2,cesar
2020-07-03,10,7,4,sucre
2020-07-03,0,0,0,vaupes
2020-07-03,5,14,9,putumayo
2020-07-03,7,7,3,huila
2020-07-03,7,7,2,bogota
2020-07-03,6,7,0,casanare
2020-07-03,10,16,0,choco
2020-07-03,11,4,4,caqueta
2020-07-03,8,7,2,boyaca
2020-07-03,8,7,2,antioquia
2020-07-03,7,6,2,santander
2020-07-03,5,5,1,cordoba
2020-07-03,11,11,2,la guajira
2020-07-03,13,9,2,bolivar
2020-07-03,8,10,2,magdalena
2020-07-03,6,5,2,caldas
2020-07-03,7,14,1,atlantico
2020-07-03,7,8,2,valle del cauca
2020-07-03,5,6,2,cauca
2020-07-03,5,5,3,meta
2020-07-03,13,6,6,arauca
2020-07-03,7,7,2,cundinamarca
2020-07-03,17,0,0,amazonas
2020-07-04,14,14,0,amazonas
2020-07-04,6,5,0,putumayo
2020-07-04,7,7,0,choco
2020-07-04,8,7,3,meta
2020-07-04,2,5,3,cesar
2020-07-04,8,9,3,cundinamarca
2020-07-04,10,7,2,bolivar
2020-07-04,18,18,0,san andres y providencia
2020-07-04,6,6,2,caldas
2020-07-04,8,7,2,valle del cauca
2020-07-04,5,6,3,casanare
2020-07-04,8,9,6,la guajira
2020-07-04,11,7,3,antioquia
2020-07-04,7,6,3,santander
2020-07-04,8,9,3,bogota
2020-07-04,8,11,3,cordoba
2020-07-04,8,11,3,sucre
2020-07-04,8,7,1,boyaca
2020-07-04,9,10,3,magdalena
2020-07-04,11,18,2,atlantico
2020-07-04,8,7,3,cauca
2020-07-04,10,5,3,huila
2020-07-04,5,3,2,narino
2020-07-04,0,0,0,vaupes
2020-07-04,9,8,3,tolima
2020-07-04,19,7,15,arauca
2020-07-04,11,8,5,caqueta
2020-07-05,10,8,2,cundinamarca
2020-07-05,12,10,2,bolivar
2020-07-05,18,14,0,la guajira
2020-07-05,12,8,2,antioquia
2020-07-05,6,7,4,huila
2020-07-05,20,20,0,amazonas
2020-07-05,6,5,2,cauca
2020-07-05,11,10,3,valle del cauca
2020-07-05,9,7,1,caldas
2020-07-05,14,11,2,magdalena
2020-07-05,13,10,10,arauca
2020-07-05,13,6,2,cesar
2020-07-05,14,19,3,atlantico
2020-07-05,11,4,3,meta
2020-07-05,9,10,3,santander
2020-07-05,11,10,7,putumayo
2020-07-05,26,10,8,choco
2020-07-05,9,10,4,boyaca
2020-07-05,9,17,3,cordoba
2020-07-05,0,0,0,vaupes
2020-07-05,13,8,3,sucre
2020-07-05,10,7,2,narino
2020-07-05,10,8,2,bogota
2020-07-05,4,11,0,casanare
2020-07-05,6,0,0,caqueta
2020-07-05,0,0,0,san andres y providencia
2020-07-05,9,6,2,tolima
2020-07-06,0,16,0,amazonas
2020-07-06,0,20,7,choco
2020-07-06,10,12,2,cordoba
2020-07-06,9,9,1,valle del cauca
2020-07-06,11,8,2,antioquia
2020-07-06,8,6,2,huila
2020-07-06,13,7,7,arauca
2020-07-06,13,9,2,sucre
2020-07-06,8,8,2,cundinamarca
2020-07-06,0,0,0,vaupes
2020-07-06,9,8,3,tolima
2020-07-06,6,5,4,cauca
2020-07-06,6,7,1,cesar
2020-07-06,10,10,3,la guajira
2020-07-06,13,0,0,san andres y providencia
2020-07-06,7,7,2,santander
2020-07-06,12,10,3,bolivar
2020-07-06,6,7,2,caldas
2020-07-06,8,5,2,boyaca
2020-07-06,8,8,2,bogota
2020-07-06,10,8,0,caqueta
2020-07-06,8,7,5,casanare
2020-07-06,11,16,2,atlantico
2020-07-06,7,5,3,meta
2020-07-06,8,12,5,putumayo
2020-07-06,9,8,2,magdalena
2020-07-06,6,11,4,narino
2020-07-07,9,17,2,atlantico
2020-07-07,8,6,2,cesar
2020-07-07,8,9,2,valle del cauca
2020-07-07,10,14,2,cordoba
2020-07-07,9,12,1,narino
2020-07-07,0,0,0,amazonas
2020-07-07,10,8,2,antioquia
2020-07-07,8,9,4,caldas
2020-07-07,5,8,3,casanare
2020-07-07,6,12,5,putumayo
2020-07-07,9,9,3,meta
2020-07-07,9,8,6,choco
2020-07-07,8,7,2,santander
2020-07-07,8,6,3,cundinamarca
2020-07-07,12,9,2,sucre
2020-07-07,10,10,2,bolivar
2020-07-07,6,10,8,caqueta
2020-07-07,11,11,3,huila
2020-07-07,7,10,0,arauca
2020-07-07,14,14,0,san andres y providencia
2020-07-07,8,6,3,bogota
2020-07-07,0,17,0,vaupes
2020-07-07,7,11,3,la guajira
2020-07-07,9,7,2,boyaca
2020-07-07,8,14,2,magdalena
2020-07-07,7,6,3,tolima
2020-07-07,11,6,3,cauca
2020-07-08,9,15,1,cordoba
2020-07-08,9,15,7,la guajira
2020-07-08,7,13,2,narino
2020-07-08,7,13,3,bolivar
2020-07-08,10,9,3,antioquia
2020-07-08,14,0,0,amazonas
2020-07-08,8,8,2,cesar
2020-07-08,6,7,5,putumayo
2020-07-08,9,8,3,huila
2020-07-08,6,12,0,choco
2020-07-08,8,8,3,santander
2020-07-08,8,10,4,caqueta
2020-07-08,4,7,4,meta
2020-07-08,8,9,4,cundinamarca
2020-07-08,8,8,3,boyaca
2020-07-08,8,8,3,tolima
2020-07-08,11,7,3,cauca
2020-07-08,25,33,0,vaupes
2020-07-08,6,13,9,arauca
2020-07-08,8,6,3,caldas
2020-07-08,8,9,4,bogota
2020-07-08,14,14,0,san andres y providencia
2020-07-08,10,18,3,atlantico
2020-07-08,13,11,4,magdalena
2020-07-08,9,14,2,sucre
2020-07-08,9,9,4,valle del cauca
2020-07-08,7,13,4,casanare
2020-07-09,7,8,1,bolivar
2020-07-09,7,8,2,cundinamarca
2020-07-09,10,7,2,cauca
2020-07-09,12,12,0,choco
2020-07-09,12,12,0,arauca
2020-07-09,5,7,3,meta
2020-07-09,10,15,2,atlantico
2020-07-09,10,17,2,cordoba
2020-07-09,8,11,6,la guajira
2020-07-09,11,6,4,huila
2020-07-09,4,4,4,caqueta
2020-07-09,14,21,16,san andres y providencia
2020-07-09,0,21,0,vaupes
2020-07-09,12,9,2,boyaca
2020-07-09,9,10,2,valle del cauca
2020-07-09,7,8,2,bogota
2020-07-09,8,8,2,tolima
2020-07-09,7,6,2,cesar
2020-07-09,5,9,3,casanare
2020-07-09,8,8,1,caldas
2020-07-09,8,8,2,santander
2020-07-09,10,9,2,antioquia
2020-07-09,5,11,0,putumayo
2020-07-09,0,19,0,amazonas
2020-07-09,8,9,1,narino
2020-07-09,7,11,2,sucre
2020-07-09,9,9,3,magdalena
2020-07-10,12,9,4,tolima
2020-07-10,12,12,6,choco
2020-07-10,10,20,5,putumayo
2020-07-10,4,16,0,caqueta
2020-07-10,9,7,2,narino
2020-07-10,7,10,4,magdalena
2020-07-10,10,14,3,la guajira
2020-07-10,9,14,4,huila
2020-07-10,0,17,14,san andres y providencia
2020-07-10,9,12,4,valle del cauca
2020-07-10,0,0,0,vaupes
2020-07-10,9,9,3,boyaca
2020-07-10,10,11,8,bogota
2020-07-10,3,12,5,casanare
2020-07-10,28,13,3,sucre
2020-07-10,10,7,4,caldas
2020-07-10,7,10,4,meta
2020-07-10,13,11,9,antioquia
2020-07-10,15,0,0,amazonas
2020-07-10,11,8,3,santander
2020-07-10,10,20,3,cordoba
2020-07-10,6,6,4,cesar
2020-07-10,12,12,2,bolivar
2020-07-10,7,8,2,cauca
2020-07-10,10,11,8,cundinamarca
2020-07-10,7,22,0,arauca
2020-07-10,11,15,2,atlantico
2020-07-11,9,5,3,caldas
2020-07-11,6,11,2,bolivar
2020-07-11,7,6,5,cauca
2020-07-11,10,10,4,valle del cauca
2020-07-11,12,11,10,huila
2020-07-11,0,22,0,amazonas
2020-07-11,10,12,3,santander
2020-07-11,8,13,3,magdalena
2020-07-11,0,0,0,vaupes
2020-07-11,15,11,0,sucre
2020-07-11,10,7,6,boyaca
2020-07-11,14,15,2,narino
2020-07-11,11,9,7,cundinamarca
2020-07-11,14,10,13,antioquia
2020-07-11,29,8,8,arauca
2020-07-11,10,16,2,atlantico
2020-07-11,7,5,7,casanare
2020-07-11,9,8,2,cesar
2020-07-11,14,14,0,san andres y providencia
2020-07-11,12,7,4,tolima
2020-07-11,11,18,3,cordoba
2020-07-11,7,14,0,choco
2020-07-11,22,15,8,putumayo
2020-07-11,14,10,3,la guajira
2020-07-11,20,5,7,caqueta
2020-07-11,8,11,2,meta
2020-07-11,11,9,7,bogota
2020-07-12,27,0,0,amazonas
2020-07-12,18,10,6,sucre
2020-07-12,9,11,6,caqueta
2020-07-12,10,9,9,bogota
2020-07-12,11,11,4,boyaca
2020-07-12,13,10,6,valle del cauca
2020-07-12,0,0,0,vaupes
2020-07-12,7,10,2,magdalena
2020-07-12,12,7,2,huila
2020-07-12,0,0,0,san andres y providencia
2020-07-12,6,6,5,casanare
2020-07-12,15,11,11,antioquia
2020-07-12,16,19,4,cordoba
2020-07-12,7,8,2,narino
2020-07-12,13,11,6,putumayo
2020-07-12,8,16,8,choco
2020-07-12,13,9,2,tolima
2020-07-12,11,13,2,atlantico
2020-07-12,10,10,20,arauca
2020-07-12,10,9,9,cundinamarca
2020-07-12,10,10,2,cauca
2020-07-12,10,12,4,meta
2020-07-12,7,15,0,la guajira
2020-07-12,10,5,1,caldas
2020-07-12,11,14,3,bolivar
2020-07-12,10,9,3,cesar
2020-07-12,13,8,2,santander
2020-07-13,8,10,8,meta
2020-07-13,12,11,8,antioquia
2020-07-13,10,9,2,caldas
2020-07-13,9,9,4,magdalena
2020-07-13,9,10,8,cundinamarca
2020-07-13,8,9,1,tolima
2020-07-13,4,9,3,cesar
2020-07-13,0,18,0,san andres y providencia
2020-07-13,9,10,8,bogota
2020-07-13,6,10,4,caqueta
2020-07-13,11,9,0,la guajira
2020-07-13,11,12,4,bolivar
2020-07-13,11,15,2,cordoba
2020-07-13,11,8,2,narino
2020-07-13,12,9,3,santander
2020-07-13,0,0,0,amazonas
2020-07-13,8,9,7,huila
2020-07-13,15,19,7,arauca
2020-07-13,9,15,3,atlantico
2020-07-13,8,14,2,sucre
2020-07-13,4,7,5,casanare
2020-07-13,6,13,0,choco
2020-07-13,11,10,6,valle del cauca
2020-07-13,9,8,2,boyaca
2020-07-13,0,0,0,vaupes
2020-07-13,22,15,5,putumayo
2020-07-13,11,10,2,cauca
2020-07-14,0,7,6,choco
2020-07-14,12,8,4,tolima
2020-07-14,12,18,5,putumayo
2020-07-14,10,16,4,atlantico
2020-07-14,9,9,7,cundinamarca
2020-07-14,8,14,7,huila
2020-07-14,10,18,3,cordoba
2020-07-14,12,12,13,antioquia
2020-07-14,7,12,4,narino
2020-07-14,15,15,2,sucre
2020-07-14,5,10,8,casanare
2020-07-14,9,9,7,bogota
2020-07-14,5,8,3,boyaca
2020-07-14,0,0,0,vaupes
2020-07-14,9,12,8,la guajira
2020-07-14,10,10,0,san andres y providencia
2020-07-14,8,10,8,cesar
2020-07-14,9,13,2,bolivar
2020-07-14,11,13,11,arauca
2020-07-14,8,9,3,cauca
2020-07-14,10,10,4,santander
2020-07-14,12,12,4,magdalena
2020-07-14,10,8,3,caldas
2020-07-14,17,17,0,amazonas
2020-07-14,0,10,4,caqueta
2020-07-14,10,12,9,valle del cauca
2020-07-14,9,4,5,meta
2020-07-15,13,14,1,cordoba
2020-07-15,10,10,3,santander
2020-07-15,12,10,10,antioquia
2020-07-15,0,15,0,amazonas
2020-07-15,7,10,1,narino
2020-07-15,17,18,6,sucre
2020-07-15,9,13,8,valle del cauca
2020-07-15,6,9,4,cesar
2020-07-15,9,12,7,bogota
2020-07-15,13,10,4,boyaca
2020-07-15,8,16,5,huila
2020-07-15,25,0,0,vaupes
2020-07-15,14,12,3,la guajira
2020-07-15,8,12,3,magdalena
2020-07-15,0,24,0,san andres y providencia
2020-07-15,8,8,4,casanare
2020-07-15,9,12,7,cundinamarca
2020-07-15,7,7,3,caldas
2020-07-15,6,9,4,bolivar
2020-07-15,8,10,5,tolima
2020-07-15,10,15,3,atlantico
2020-07-15,8,10,4,cauca
2020-07-15,9,8,6,choco
2020-07-15,8,8,6,meta
2020-07-15,10,18,10,putumayo
2020-07-15,12,16,0,caqueta
2020-07-15,7,19,0,arauca
2020-07-16,10,13,6,valle del cauca
2020-07-16,7,11,3,narino
2020-07-16,6,15,1,atlantico
2020-07-16,8,9,4,bogota
2020-07-16,12,10,7,caqueta
2020-07-16,8,11,3,casanare
2020-07-16,7,8,6,huila
2020-07-16,9,16,6,magdalena
2020-07-16,15,14,4,putumayo
2020-07-16,21,21,0,vaupes
2020-07-16,6,10,3,la guajira
2020-07-16,9,10,1,bolivar
2020-07-16,8,6,3,boyaca
2020-07-16,0,22,13,san andres y providencia
2020-07-16,8,9,2,santander
2020-07-16,11,18,1,cordoba
2020-07-16,12,6,6,choco
2020-07-16,18,18,0,amazonas
2020-07-16,9,14,5,sucre
2020-07-16,8,9,4,cundinamarca
2020-07-16,7,11,2,tolima
2020-07-16,8,7,3,meta
2020-07-16,10,12,9,antioquia
2020-07-16,7,12,3,cauca
2020-07-16,7,26,0,arauca
2020-07-16,7,5,3,caldas
2020-07-16,8,10,3,cesar
2020-07-17,16,31,0,vaupes
2020-07-17,9,11,1,bolivar
2020-07-17,10,17,5,putumayo
2020-07-17,8,11,4,cundinamarca
2020-07-17,7,17,0,choco
2020-07-17,10,13,2,cordoba
2020-07-17,9,13,3,valle del cauca
2020-07-17,8,7,2,meta
2020-07-17,10,10,2,boyaca
2020-07-17,6,12,1,narino
2020-07-17,0,0,0,amazonas
2020-07-17,7,6,4,cesar
2020-07-17,10,10,3,caldas
2020-07-17,14,21,13,san andres y providencia
2020-07-17,11,10,2,santander
2020-07-17,8,11,3,magdalena
2020-07-17,8,12,5,huila
2020-07-17,9,10,3,cauca
2020-07-17,8,14,2,atlantico
2020-07-17,6,6,6,casanare
2020-07-17,17,16,5,sucre
2020-07-17,10,11,7,antioquia
2020-07-17,8,11,4,bogota
2020-07-17,7,9,5,tolima
2020-07-17,6,17,4,caqueta
2020-07-17,9,10,3,la guajira
2020-07-17,13,14,7,arauca
2020-07-18,8,17,4,la guajira
2020-07-18,9,8,2,magdalena
2020-07-18,4,11,2,cauca
2020-07-18,15,16,1,cordoba
2020-07-18,12,13,4,huila
2020-07-18,17,13,1,boyaca
2020-07-18,11,10,4,cundinamarca
2020-07-18,9,13,3,valle del cauca
2020-07-18,8,8,0,choco
2020-07-18,9,10,1,narino
2020-07-18,10,7,0,cesar
2020-07-18,8,19,2,atlantico
2020-07-18,0,0,0,vaupes
2020-07-18,17,0,0,san andres y providencia
2020-07-18,8,13,5,putumayo
2020-07-18,11,13,0,casanare
2020-07-18,15,15,3,sucre
2020-07-18,21,5,0,caqueta
2020-07-18,10,14,3,bolivar
2020-07-18,13,11,3,tolima
2020-07-18,0,0,0,amazonas
2020-07-18,10,13,2,santander
2020-07-18,11,10,4,bogota
2020-07-18,8,8,1,caldas
2020-07-18,11,13,4,meta
2020-07-18,12,11,3,antioquia
2020-07-18,9,9,0,arauca
2020-07-19,11,13,2,narino
2020-07-19,7,10,4,meta
2020-07-19,5,20,1,cordoba
2020-07-19,11,9,2,cundinamarca
2020-07-19,19,14,0,arauca
2020-07-19,13,13,7,caqueta
2020-07-19,7,16,0,choco
2020-07-19,9,8,3,caldas
2020-07-19,12,13,2,tolima
2020-07-19,12,10,3,huila
2020-07-19,10,13,3,magdalena
2020-07-19,7,9,3,cauca
2020-07-19,25,0,0,san andres y providencia
2020-07-19,13,9,2,santander
2020-07-19,42,28,0,vaupes
2020-07-19,8,16,0,la guajira
2020-07-19,13,11,2,bolivar
2020-07-19,11,9,2,bogota
2020-07-19,0,25,0,amazonas
2020-07-19,18,14,0,putumayo
2020-07-19,13,11,3,antioquia
2020-07-19,13,14,3,sucre
2020-07-19,10,12,2,atlantico
